gov,year,month,week,start_date,end_date,case,pop,area,density,density_log,precip,precip_scale,surf_wat,surf_wat_scale,temp,temp_scale,ndvi,ndvi_scale,petrol,petrol_center,food,food_center,exch_rate,exch_rate_center,econ_pc,attacks_3mo,attacks_3moCAT,ntl_mean,ntl_meanCAT,ntl_ratio,ntl_ratioCAT,recovery_ratio,mo_since_nadir,lat,lon
Al-Dhal'e,2019,August,154,8/19/19,8/25/19,152,769700,4098,187.8233285,5.235501779,19.5825,2.962584824,-0.134029218,0.630187769,24.12,0.014483243,0.282990932,1.514077454,393,0.641540563,5003,1.237214252,586,1.150455065,1.73986752,26,High,0.005847862,Severe,0.093109712,High,9.125506768,43,13.89874612,44.75862659
Al-Dhal'e,2019,August,155,8/26/19,9/1/19,148,770036,4098,187.9053197,5.235938217,19.5825,2.962584824,-0.149283675,0.317017959,24.12,0.014483243,0.289756022,1.604480877,393,0.641540563,5003,1.237214252,586,1.150455065,1.73986752,22,High,0.005847862,Severe,0.093109712,High,9.125506768,43,13.89874612,44.75862659
Al-Dhal'e,2019,September,156,9/2/19,9/8/19,119,770364,4098,187.9853587,5.236364081,12.492,1.448546193,-0.152700119,0.246879303,23.7,-0.07536,0.287846156,1.578958907,NA,NA,NA,NA,NA,NA,NA,25,High,0.003263802,Severe,0.06112928,Severe,5.09311732,44,13.89874612,44.75862659
Al-Dhal'e,2019,September,157,9/9/19,9/15/19,119,770699,4098,188.0671059,5.236798845,12.492,1.448546193,-0.157137938,0.155772099,23.7,-0.07536,0.285299669,1.544929627,NA,NA,NA,NA,NA,NA,NA,25,High,0.003263802,Severe,0.06112928,Severe,5.09311732,44,13.89874612,44.75862659
Al-Dhal'e,2019,September,158,9/16/19,9/22/19,119,771023,4098,188.1461689,5.237219155,12.492,1.448546193,-0.157732527,0.14356535,23.7,-0.07536,0.282965027,1.51373128,NA,NA,NA,NA,NA,NA,NA,22,High,0.003263802,Severe,0.06112928,Severe,5.09311732,44,13.89874612,44.75862659
Al-Dhal'e,2019,September,159,9/23/19,9/29/19,119,771361,4098,188.2286481,5.237657437,12.492,1.448546193,-0.159081516,0.115870977,23.7,-0.07536,0.268957177,1.326541222,NA,NA,NA,NA,NA,NA,NA,23,High,0.003263802,Severe,0.06112928,Severe,5.09311732,44,13.89874612,44.75862659
Al-Dhal'e,2019,September,160,9/30/19,10/6/19,86,771660,4098,188.3016105,5.238044988,12.492,1.448546193,-0.150421515,0.293658417,23.7,-0.07536,0.268957177,1.326541222,NA,NA,NA,NA,NA,NA,NA,22,High,0.003263802,Severe,0.06112928,Severe,5.09311732,44,13.89874612,44.75862659
Al-Dhal'e,2019,October,161,10/7/19,10/13/19,81,771991,4098,188.3823816,5.238473842,8.545,0.605740964,-0.152689242,0.247102605,20.06,-0.854001446,0.269374344,1.332115918,NA,NA,NA,NA,NA,NA,NA,22,High,0.007352636,High,0.098182322,High,11.47368552,45,13.89874612,44.75862659
Al-Dhal'e,2019,October,162,10/14/19,10/20/19,81,772257,4098,188.4472914,5.238818347,8.545,0.605740964,-0.153616747,0.228061182,20.06,-0.854001446,0.269443871,1.333045023,NA,NA,NA,NA,NA,NA,NA,15,Medium,0.007352636,High,0.098182322,High,11.47368552,45,13.89874612,44.75862659
Al-Dhal'e,2019,October,163,10/21/19,10/27/19,81,772562,4098,188.5217179,5.239213215,8.545,0.605740964,-0.157380131,0.150799943,20.06,-0.854001446,0.264645524,1.26892363,NA,NA,NA,NA,NA,NA,NA,12,Medium,0.007352636,High,0.098182322,High,11.47368552,45,13.89874612,44.75862659
Al-Dhal'e,2019,October,164,10/28/19,11/3/19,69,772869,4098,188.5966325,5.239610515,8.545,0.605740964,-0.164192121,0.010951661,20.06,-0.854001446,0.261046763,1.220832576,NA,NA,NA,NA,NA,NA,NA,11,Medium,0.007352636,High,0.098182322,High,11.47368552,45,13.89874612,44.75862659
Al-Dhal'e,2019,November,165,11/4/19,11/10/19,53,773178,4098,188.6720351,5.240010244,3.12,-0.552662474,-0.166760422,-0.041774853,18.16,-1.260435168,0.254978839,1.139745539,NA,NA,NA,NA,NA,NA,NA,9,Medium,0.005666252,Severe,0.067798018,Severe,8.842106906,46,13.89874612,44.75862659
Al-Dhal'e,2019,November,166,11/11/19,11/17/19,53,773505,4098,188.7518302,5.240433085,3.12,-0.552662474,-0.159621841,0.104778253,18.16,-1.260435168,0.239809029,0.937027948,NA,NA,NA,NA,NA,NA,NA,8,Medium,0.005666252,Severe,0.067798018,Severe,8.842106906,46,13.89874612,44.75862659
Al-Dhal'e,2019,November,167,11/18/19,11/24/19,53,773837,4098,188.8328453,5.240862207,3.12,-0.552662474,-0.161352171,0.069255054,18.16,-1.260435168,0.239809029,0.937027948,NA,NA,NA,NA,NA,NA,NA,8,Medium,0.005666252,Severe,0.067798018,Severe,8.842106906,46,13.89874612,44.75862659
Al-Dhal'e,2019,November,168,11/25/19,12/1/19,49,774115,4098,188.9006833,5.241221392,3.12,-0.552662474,-0.156933419,0.159970818,18.16,-1.260435168,0.222128546,0.700759667,NA,NA,NA,NA,NA,NA,NA,8,Medium,0.005666252,Severe,0.067798018,Severe,8.842106906,46,13.89874612,44.75862659
Al-Dhal'e,2019,December,169,12/2/19,12/8/19,26,774470,4098,188.9873109,5.241679875,1.4925,-0.900183505,-0.158865476,0.120306218,17.46,-1.410173907,0.222128546,0.700759667,NA,NA,NA,NA,NA,NA,NA,5,Medium,0.01180988,High,0.144648763,High,18.42915238,47,13.89874612,44.75862659
Al-Dhal'e,2019,December,170,12/9/19,12/15/19,26,774807,4098,189.0695461,5.242114916,1.4925,-0.900183505,-0.164502903,0.004571392,17.46,-1.410173907,0.216367031,0.623767243,NA,NA,NA,NA,NA,NA,NA,5,Medium,0.01180988,High,0.144648763,High,18.42915238,47,13.89874612,44.75862659
Al-Dhal'e,2019,December,171,12/16/19,12/22/19,26,775088,4098,189.1381162,5.242477522,1.4925,-0.900183505,-0.164903458,-0.003651892,17.46,-1.410173907,0.214062426,0.592970287,NA,NA,NA,NA,NA,NA,NA,5,Medium,0.01180988,High,0.144648763,High,18.42915238,47,13.89874612,44.75862659
Al-Dhal'e,2019,December,172,12/23/19,12/29/19,26,775368,4098,189.2064422,5.242838706,1.4925,-0.900183505,-0.162555869,0.044543465,17.46,-1.410173907,0.208775277,0.522316922,NA,NA,NA,NA,NA,NA,NA,2,Intermediate,0.01180988,High,0.144648763,High,18.42915238,47,13.89874612,44.75862659
Al-Hudaydah,2016,September,1,9/12/16,9/18/16,0,3190802,13249,240.8334214,5.484105497,3.606666667,-0.448744254,-0.11700194,0.979753106,32.5,1.807069868,0.210563454,0.546212735,210,-1.002900687,2090,-1.676810902,295,-1.537265102,-2.470920791,65,High,0.0746688,Intermediate,0.297173032,Medium,1.724271508,8,14.83215103,43.16406363
Al-Hudaydah,2016,September,2,9/19/16,9/25/16,0,3192251,13249,240.9427881,5.484559512,3.606666667,-0.448744254,-0.120983425,0.898014313,32.5,1.807069868,0.213739436,0.588654099,210,-1.002900687,2090,-1.676810902,295,-1.537265102,-2.470920791,73,High,0.0746688,Intermediate,0.297173032,Medium,1.724271508,8,14.83215103,43.16406363
Al-Hudaydah,2016,September,3,9/26/16,10/2/16,0,3193730,13249,241.0544192,5.485022714,3.606666667,-0.448744254,-0.116951699,0.98078454,32.5,1.807069868,0.220369066,0.677247339,210,-1.002900687,2090,-1.676810902,295,-1.537265102,-2.470920791,71,High,0.0746688,Intermediate,0.297173032,Medium,1.724271508,8,14.83215103,43.16406363
Al-Hudaydah,2016,October,4,10/3/16,10/9/16,0,3195193,13249,241.1648426,5.485480694,1.536,-0.890894924,-0.118908316,0.940615731,30.04,1.280845155,0.225341288,0.743692263,193,-1.155662988,2188,-1.578776414,300,-1.491084343,-2.465043972,67,High,0.084942613,Intermediate,0.328758211,Intermediate,1.961517091,9,14.83215103,43.16406363
Al-Hudaydah,2016,October,5,10/10/16,10/16/16,2,3196663,13249,241.2757944,5.485940654,1.536,-0.890894924,-0.123833381,0.8395055,30.04,1.280845155,0.22609667,0.753786603,193,-1.155662988,2188,-1.578776414,300,-1.491084343,-2.465043972,69,High,0.084942613,Intermediate,0.328758211,Intermediate,1.961517091,9,14.83215103,43.16406363
Al-Hudaydah,2016,October,6,10/17/16,10/23/16,4,3198137,13249,241.3870481,5.486401654,1.536,-0.890894924,-0.118142757,0.956332446,30.04,1.280845155,0.227985124,0.779022439,193,-1.155662988,2188,-1.578776414,300,-1.491084343,-2.465043972,74,High,0.084942613,Intermediate,0.328758211,Intermediate,1.961517091,9,14.83215103,43.16406363
Al-Hudaydah,2016,October,7,10/24/16,10/30/16,2,3199558,13249,241.4943015,5.486845877,1.536,-0.890894924,-0.123750606,0.841204848,30.04,1.280845155,0.227985124,0.779022439,193,-1.155662988,2188,-1.578776414,300,-1.491084343,-2.465043972,88,Severe,0.084942613,Intermediate,0.328758211,Intermediate,1.961517091,9,14.83215103,43.16406363
Al-Hudaydah,2016,October,8,10/31/16,11/6/16,0,3201030,13249,241.6054042,5.487305834,1.536,-0.890894924,-0.12862885,0.741055839,30.04,1.280845155,0.209584301,0.533128093,193,-1.155662988,2188,-1.578776414,300,-1.491084343,-2.465043972,88,Severe,0.084942613,Intermediate,0.328758211,Intermediate,1.961517091,9,14.83215103,43.16406363
Al-Hudaydah,2016,November,9,11/7/16,11/13/16,0,3202508,13249,241.7169598,5.487767454,1.7825,-0.838259635,-0.119220717,0.934202224,27.6,0.758898691,0.209584301,0.533128093,286,-0.319963337,2153,-1.613788731,300,-1.491084343,-2.048639091,84,Severe,0.071663535,Intermediate,0.277300674,Medium,1.65487314,10,14.83215103,43.16406363
Al-Hudaydah,2016,November,10,11/14/16,11/20/16,2,3203991,13249,241.8288927,5.488230421,1.7825,-0.838259635,-0.115241885,1.015886551,27.6,0.758898691,0.197424364,0.370632113,286,-0.319963337,2153,-1.613788731,300,-1.491084343,-2.048639091,75,High,0.071663535,Intermediate,0.277300674,Medium,1.65487314,10,14.83215103,43.16406363
Al-Hudaydah,2016,November,11,11/21/16,11/27/16,2,3205459,13249,241.9396936,5.488688495,1.7825,-0.838259635,-0.116159351,0.997051226,27.6,0.758898691,0.192560389,0.305633718,286,-0.319963337,2153,-1.613788731,300,-1.491084343,-2.048639091,81,Severe,0.071663535,Intermediate,0.277300674,Medium,1.65487314,10,14.83215103,43.16406363
Al-Hudaydah,2016,November,12,11/28/16,12/4/16,2,3206934,13249,242.0510227,5.489148542,1.7825,-0.838259635,-0.118276254,0.95359179,27.6,0.758898691,0.187897354,0.24332053,286,-0.319963337,2153,-1.613788731,300,-1.491084343,-2.048639091,81,Severe,0.071663535,Intermediate,0.277300674,Medium,1.65487314,10,14.83215103,43.16406363
Al-Hudaydah,2016,December,13,12/5/16,12/11/16,3,3208419,13249,242.1631066,5.489611493,1.99,-0.793952038,-0.11983676,0.92155503,26.17,0.453003838,0.181679975,0.160236293,285,-0.328949355,2214,-1.552767264,315,-1.352542066,-1.933001459,81,Severe,0.074474661,Intermediate,0.290744762,Medium,1.719788399,11,14.83215103,43.16406363
Al-Hudaydah,2016,December,14,12/12/16,12/18/16,2,3209900,13249,242.2748887,5.490072985,1.99,-0.793952038,-0.120298212,0.912081548,26.17,0.453003838,0.180585531,0.145610991,285,-0.328949355,2214,-1.552767264,315,-1.352542066,-1.933001459,88,Severe,0.074474661,Intermediate,0.290744762,Medium,1.719788399,11,14.83215103,43.16406363
Al-Hudaydah,2016,December,15,12/19/16,12/25/16,1,3211387,13249,242.3871236,5.490536132,1.99,-0.793952038,-0.113770552,1.046092613,26.17,0.453003838,0.174018868,0.057859192,285,-0.328949355,2214,-1.552767264,315,-1.352542066,-1.933001459,89,Severe,0.074474661,Intermediate,0.290744762,Medium,1.719788399,11,14.83215103,43.16406363
Al-Hudaydah,2016,December,16,12/26/16,1/1/17,1,3212869,13249,242.4989811,5.490997509,1.99,-0.793952038,-0.124784688,0.819975429,26.17,0.453003838,0.174018868,0.057859192,285,-0.328949355,2214,-1.552767264,315,-1.352542066,-1.933001459,101,Severe,0.074474661,Intermediate,0.290744762,Medium,1.719788399,11,14.83215103,43.16406363
Al-Hudaydah,2017,January,17,1/2/17,1/8/17,1,3214357,13249,242.6112914,5.491460539,1.37,-0.926341002,-0.119789535,0.922524547,25.87,0.388830092,0.168853418,-0.011167881,300,-0.194159088,2320,-1.44672996,330,-1.213999789,-1.715741038,124,Severe,0.069057419,Intermediate,0.304414482,Medium,1.594692026,12,14.83215103,43.16406363
Al-Hudaydah,2017,January,18,1/9/17,1/15/17,1,3215845,13249,242.7236018,5.491923355,1.37,-0.926341002,-0.119335002,0.931855984,25.87,0.388830092,0.168853418,-0.011167881,300,-0.194159088,2320,-1.44672996,330,-1.213999789,-1.715741038,127,Severe,0.069057419,Intermediate,0.304414482,Medium,1.594692026,12,14.83215103,43.16406363
Al-Hudaydah,2017,January,19,1/16/17,1/22/17,1,3217284,13249,242.8322138,5.492370727,1.37,-0.926341002,-0.116856915,0.982730429,25.87,0.388830092,0.161769527,-0.105831513,300,-0.194159088,2320,-1.44672996,330,-1.213999789,-1.715741038,156,Severe,0.069057419,Intermediate,0.304414482,Medium,1.594692026,12,14.83215103,43.16406363
Al-Hudaydah,2017,January,20,1/23/17,1/29/17,0,3218743,13249,242.9423353,5.492824112,1.37,-0.926341002,-0.118133174,0.956529183,25.87,0.388830092,0.156456609,-0.176829234,300,-0.194159088,2320,-1.44672996,330,-1.213999789,-1.715741038,167,Severe,0.069057419,Intermediate,0.304414482,Medium,1.594692026,12,14.83215103,43.16406363
Al-Hudaydah,2017,January,21,1/30/17,2/5/17,0,3220228,13249,243.0544192,5.493285366,1.37,-0.926341002,-0.114703982,1.026929552,25.87,0.388830092,0.154157105,-0.207558025,300,-0.194159088,2320,-1.44672996,330,-1.213999789,-1.715741038,188,Severe,0.069057419,Intermediate,0.304414482,Medium,1.594692026,12,14.83215103,43.16406363
Al-Hudaydah,2017,February,22,2/6/17,2/12/17,0,3221619,13249,243.1594083,5.49371723,1.9275,-0.807297699,-0.098445953,1.360702419,26.21,0.461560337,0.148408345,-0.284380001,300,-0.194159088,2386,-1.380706733,340,-1.121638272,-1.620629502,188,Severe,0.067216985,Intermediate,0.290221636,Medium,1.552192242,13,14.83215103,43.16406363
Al-Hudaydah,2017,February,23,2/13/17,2/19/17,0,3223106,13249,243.2716431,5.494178692,1.9275,-0.807297699,-0.117300092,0.973632127,26.21,0.461560337,0.148408345,-0.284380001,300,-0.194159088,2386,-1.380706733,340,-1.121638272,-1.620629502,195,Severe,0.067216985,Intermediate,0.290221636,Medium,1.552192242,13,14.83215103,43.16406363
Al-Hudaydah,2017,February,24,2/20/17,2/26/17,0,3224594,13249,243.3839535,5.494640252,1.9275,-0.807297699,-0.113285735,1.056045773,26.21,0.461560337,0.153128796,-0.22129955,300,-0.194159088,2386,-1.380706733,340,-1.121638272,-1.620629502,194,Severe,0.067216985,Intermediate,0.290221636,Medium,1.552192242,13,14.83215103,43.16406363
Al-Hudaydah,2017,February,25,2/27/17,3/5/17,0,3226085,13249,243.4964903,5.495102529,1.9275,-0.807297699,-0.12360518,0.844190404,26.21,0.461560337,0.153128796,-0.22129955,300,-0.194159088,2386,-1.380706733,340,-1.121638272,-1.620629502,208,Severe,0.067216985,Intermediate,0.290221636,Medium,1.552192242,13,14.83215103,43.16406363
Al-Hudaydah,2017,March,26,3/6/17,3/12/17,0,3227562,13249,243.6079704,5.495560255,2.7025,-0.641811494,-0.122340418,0.87015562,28.14,0.874411433,0.150115864,-0.26156204,219,-0.922026527,2284,-1.482742629,342.5,-1.098547892,-2.047078529,210,Severe,0.076860236,Intermediate,0.315659063,Intermediate,1.774876723,14,14.83215103,43.16406363
Al-Hudaydah,2017,March,27,3/13/17,3/19/17,0,3229035,13249,243.7191486,5.496016532,2.7025,-0.641811494,-0.121083855,0.895952513,28.14,0.874411433,0.148910692,-0.277667025,219,-0.922026527,2284,-1.482742629,342.5,-1.098547892,-2.047078529,212,Severe,0.076860236,Intermediate,0.315659063,Intermediate,1.774876723,14,14.83215103,43.16406363
Al-Hudaydah,2017,March,28,3/20/17,3/26/17,0,3230441,13249,243.8252698,5.496451861,2.7025,-0.641811494,-0.115839922,1.003609016,28.14,0.874411433,0.146565014,-0.309012849,219,-0.922026527,2284,-1.482742629,342.5,-1.098547892,-2.047078529,213,Severe,0.076860236,Intermediate,0.315659063,Intermediate,1.774876723,14,14.83215103,43.16406363
Al-Hudaydah,2017,March,29,3/27/17,4/2/17,NA,3231920,13249,243.9369009,5.496909589,2.7025,-0.641811494,-0.116880546,0.982245291,28.14,0.874411433,0.143437445,-0.350807258,219,-0.922026527,2284,-1.482742629,342.5,-1.098547892,-2.047078529,201,Severe,0.076860236,Intermediate,0.315659063,Intermediate,1.774876723,14,14.83215103,43.16406363
Al-Hudaydah,2017,April,30,4/3/17,4/9/17,NA,3233416,13249,244.0498151,5.497372365,3.1675,-0.542519771,-0.135867795,0.592442288,29.9,1.250897407,0.14354304,-0.349396169,225,-0.86811042,2249,-1.517754946,360,-0.936915236,-1.940884198,189,Severe,0.095339121,Low,0.355818239,Intermediate,2.20159598,15,14.83215103,43.16406363
Al-Hudaydah,2017,April,31,4/10/17,4/16/17,NA,3234876,13249,244.1600121,5.497823798,3.1675,-0.542519771,-0.130243688,0.707903659,29.9,1.250897407,0.144176609,-0.340929643,225,-0.86811042,2249,-1.517754946,360,-0.936915236,-1.940884198,183,Severe,0.095339121,Low,0.355818239,Intermediate,2.20159598,15,14.83215103,43.16406363
Al-Hudaydah,2017,April,32,4/17/17,4/23/17,NA,3236347,13249,244.2710393,5.498278426,3.1675,-0.542519771,-0.134243935,0.625779688,29.9,1.250897407,0.144176609,-0.340929643,225,-0.86811042,2249,-1.517754946,360,-0.936915236,-1.940884198,151,Severe,0.095339121,Low,0.355818239,Intermediate,2.20159598,15,14.83215103,43.16406363
Al-Hudaydah,2017,April,33,4/24/17,4/30/17,215,3237844,13249,244.384029,5.498740877,3.1675,-0.542519771,-0.111328761,1.096221911,29.9,1.250897407,0.140139672,-0.394876143,225,-0.86811042,2249,-1.517754946,360,-0.936915236,-1.940884198,131,Severe,0.095339121,Low,0.355818239,Intermediate,2.20159598,15,14.83215103,43.16406363
Al-Hudaydah,2017,May,34,5/1/17,5/7/17,376,3239343,13249,244.4971696,5.499203733,3.25,-0.524903497,-0.102469435,1.278101439,31.63,1.620966006,0.13946685,-0.403867215,229,-0.832166349,2655,-1.111612065,350,-1.029276754,-1.739826216,116,Severe,0.123719442,Low,0.490509522,Intermediate,2.856961794,16,14.83215103,43.16406363
Al-Hudaydah,2017,May,35,5/8/17,5/14/17,376,3240841,13249,244.6102347,5.499666065,3.25,-0.524903497,-0.100941594,1.309467595,31.63,1.620966006,0.144526643,-0.33625206,229,-0.832166349,2655,-1.111612065,350,-1.029276754,-1.739826216,115,Severe,0.123719442,Low,0.490509522,Intermediate,2.856961794,16,14.83215103,43.16406363
Al-Hudaydah,2017,May,36,5/15/17,5/21/17,376,3242341,13249,244.7234508,5.500128801,3.25,-0.524903497,-0.100724065,1.313933405,31.63,1.620966006,0.148321489,-0.285540677,229,-0.832166349,2655,-1.111612065,350,-1.029276754,-1.739826216,106,Severe,0.123719442,Low,0.490509522,Intermediate,2.856961794,16,14.83215103,43.16406363
Al-Hudaydah,2017,May,37,5/22/17,5/28/17,924,3243842,13249,244.8367424,5.500591631,3.25,-0.524903497,-0.098804644,1.353338591,31.63,1.620966006,0.151116791,-0.248186426,229,-0.832166349,2655,-1.111612065,350,-1.029276754,-1.739826216,95,Severe,0.123719442,Low,0.490509522,Intermediate,2.856961794,16,14.83215103,43.16406363
Al-Hudaydah,2017,May,38,5/29/17,6/4/17,2034,3245343,13249,244.950034,5.501054247,3.25,-0.524903497,-0.09587105,1.413564469,31.63,1.620966006,0.158105048,-0.154800772,229,-0.832166349,2655,-1.111612065,350,-1.029276754,-1.739826216,93,Severe,0.123719442,Low,0.490509522,Intermediate,2.856961794,16,14.83215103,43.16406363
Al-Hudaydah,2017,June,39,6/5/17,6/11/17,4321,3246846,13249,245.0634765,5.501517265,2.5375,-0.677044041,-0.09538705,1.423500856,33.7,2.06376485,0.158105048,-0.154800772,240,-0.733320154,2599,-1.167631773,355,-0.983095995,-1.692887115,92,Severe,0.169188476,Low,0.819522793,Low,3.906944649,17,14.83215103,43.16406363
Al-Hudaydah,2017,June,40,6/12/17,6/18/17,4835,3248336,13249,245.1759378,5.501976066,2.5375,-0.677044041,-0.120351367,0.91099029,33.7,2.06376485,0.157622618,-0.161247593,240,-0.733320154,2599,-1.167631773,355,-0.983095995,-1.692887115,75,High,0.169188476,Low,0.819522793,Low,3.906944649,17,14.83215103,43.16406363
Al-Hudaydah,2017,June,41,6/19/17,6/25/17,3387,3249834,13249,245.2890029,5.502437119,2.5375,-0.677044041,-0.112607635,1.06996698,33.7,2.06376485,0.157622618,-0.161247593,240,-0.733320154,2599,-1.167631773,355,-0.983095995,-1.692887115,66,High,0.169188476,Low,0.819522793,Low,3.906944649,17,14.83215103,43.16406363
Al-Hudaydah,2017,June,42,6/26/17,7/2/17,3208,3251338,13249,245.4025209,5.502899805,2.5375,-0.677044041,-0.067739331,1.991100928,33.7,2.06376485,0.12799375,-0.557184837,240,-0.733320154,2599,-1.167631773,355,-0.983095995,-1.692887115,63,High,0.169188476,Low,0.819522793,Low,3.906944649,17,14.83215103,43.16406363
Al-Hudaydah,2017,July,43,7/3/17,7/9/17,5799,3252842,13249,245.5160389,5.503362277,2.736,-0.634658219,-0.05807843,2.18943657,34.73,2.28409471,0.116142203,-0.715559732,253,-0.616501923,2674,-1.092605379,NA,NA,NA,65,High,0.089915967,Low,0.355799061,Intermediate,2.076363086,18,14.83215103,43.16406363
Al-Hudaydah,2017,July,44,7/10/17,7/16/17,5334,3254348,13249,245.6297079,5.503825149,2.736,-0.634658219,-0.047991771,2.396512907,34.73,2.28409471,0.113428257,-0.751826804,253,-0.616501923,2674,-1.092605379,NA,NA,NA,64,High,0.089915967,Low,0.355799061,Intermediate,2.076363086,18,14.83215103,43.16406363
Al-Hudaydah,2017,July,45,7/17/17,7/23/17,5294,3255854,13249,245.7433769,5.504287808,2.736,-0.634658219,-0.039259905,2.575775716,34.73,2.28409471,0.109809663,-0.800182892,253,-0.616501923,2674,-1.092605379,NA,NA,NA,67,High,0.089915967,Low,0.355799061,Intermediate,2.076363086,18,14.83215103,43.16406363
Al-Hudaydah,2017,July,46,7/24/17,7/30/17,4154,3257341,13249,245.8556117,5.504744419,2.736,-0.634658219,-0.074751283,1.847147481,34.73,2.28409471,0.112876665,-0.759197852,253,-0.616501923,2674,-1.092605379,NA,NA,NA,62,High,0.089915967,Low,0.355799061,Intermediate,2.076363086,18,14.83215103,43.16406363
Al-Hudaydah,2017,July,47,7/31/17,8/6/17,3468,3258846,13249,245.9692052,5.505206346,2.736,-0.634658219,-0.100391781,1.320755105,34.73,2.28409471,0.131278678,-0.513287603,253,-0.616501923,2674,-1.092605379,NA,NA,NA,59,High,0.089915967,Low,0.355799061,Intermediate,2.076363086,18,14.83215103,43.16406363
Al-Hudaydah,2017,August,48,8/7/17,8/13/17,3115,3260354,13249,246.0830251,5.505668979,3.7825,-0.41119846,-0.099316393,1.342832525,33.73,2.070182225,0.131278678,-0.513287603,300,-0.194159088,2669,-1.097607138,370,-0.844553718,-1.285343893,63,High,0.108357152,Low,0.46606562,Intermediate,2.502211765,19,14.83215103,43.16406363
Al-Hudaydah,2017,August,49,8/14/17,8/20/17,2568,3261863,13249,246.1969205,5.506131706,3.7825,-0.41119846,-0.09480695,1.43541015,33.73,2.070182225,0.13667771,-0.441139121,300,-0.194159088,2669,-1.097607138,370,-0.844553718,-1.285343893,62,High,0.108357152,Low,0.46606562,Intermediate,2.502211765,19,14.83215103,43.16406363
Al-Hudaydah,2017,August,50,8/21/17,8/27/17,2148,3263373,13249,246.3108914,5.506594524,3.7825,-0.41119846,-0.097027326,1.389826441,33.73,2.070182225,0.137577548,-0.429114383,300,-0.194159088,2669,-1.097607138,370,-0.844553718,-1.285343893,60,High,0.108357152,Low,0.46606562,Intermediate,2.502211765,19,14.83215103,43.16406363
Al-Hudaydah,2017,August,51,8/28/17,9/3/17,5413,3264884,13249,246.4249377,5.507057435,3.7825,-0.41119846,-0.093250116,1.467371524,33.73,2.070182225,0.146170997,-0.314278187,300,-0.194159088,2669,-1.097607138,370,-0.844553718,-1.285343893,54,High,0.108357152,Low,0.46606562,Intermediate,2.502211765,19,14.83215103,43.16406363
Al-Hudaydah,2017,September,52,9/4/17,9/10/17,5929,3266386,13249,246.5383048,5.507517376,2.705,-0.641277668,-0.097678497,1.376458079,32.56,1.819904617,0.152616083,-0.228151049,281,-0.364893426,2645,-1.121615584,373,-0.816845263,-1.371823932,57,High,0.088188793,Low,0.350981012,Intermediate,2.036478731,20,14.83215103,43.16406363
Al-Hudaydah,2017,September,53,9/11/17,9/17/17,7614,3267898,13249,246.6524266,5.507980166,2.705,-0.641277668,-0.109489039,1.133990898,32.56,1.819904617,0.158053404,-0.155490903,281,-0.364893426,2645,-1.121615584,373,-0.816845263,-1.371823932,60,High,0.088188793,Low,0.350981012,Intermediate,2.036478731,20,14.83215103,43.16406363
Al-Hudaydah,2017,September,54,9/18/17,9/24/17,7155,3269410,13249,246.7665484,5.508442742,2.705,-0.641277668,-0.112205619,1.078220258,32.56,1.819904617,0.171646706,0.026159457,281,-0.364893426,2645,-1.121615584,373,-0.816845263,-1.371823932,64,High,0.088188793,Low,0.350981012,Intermediate,2.036478731,20,14.83215103,43.16406363
Al-Hudaydah,2017,September,55,9/25/17,10/1/17,6842,3270924,13249,246.8808212,5.508905715,2.705,-0.641277668,-0.114404413,1.033079621,32.56,1.819904617,0.171646706,0.026159457,281,-0.364893426,2645,-1.121615584,373,-0.816845263,-1.371823932,66,High,0.088188793,Low,0.350981012,Intermediate,2.036478731,20,14.83215103,43.16406363
Al-Hudaydah,2017,October,56,10/2/17,10/8/17,6982,3272438,13249,246.995094,5.509368474,1.536,-0.890894924,-0.11666055,0.986761749,29.87,1.244480032,0.19865053,0.387017645,265,-0.50866971,2738,-1.028582855,390,-0.659830683,-1.296595513,62,High,0.090170376,Low,0.348991518,Intermediate,2.082237965,21,14.83215103,43.16406363
Al-Hudaydah,2017,October,57,10/9/17,10/15/17,6941,3273951,13249,247.1092913,5.509830714,1.536,-0.890894924,-0.116719985,0.985541564,29.87,1.244480032,0.19865053,0.387017645,265,-0.50866971,2738,-1.028582855,390,-0.659830683,-1.296595513,66,High,0.090170376,Low,0.348991518,Intermediate,2.082237965,21,14.83215103,43.16406363
Al-Hudaydah,2017,October,58,10/16/17,10/22/17,4492,3275466,13249,247.2236395,5.51029335,1.536,-0.890894924,-0.115845557,1.003493331,29.87,1.244480032,0.205942932,0.484467658,265,-0.50866971,2738,-1.028582855,390,-0.659830683,-1.296595513,61,High,0.090170376,Low,0.348991518,Intermediate,2.082237965,21,14.83215103,43.16406363
Al-Hudaydah,2017,October,59,10/23/17,10/29/17,3867,3276982,13249,247.3380633,5.510756078,1.536,-0.890894924,-0.119110955,0.936455608,29.87,1.244480032,0.208859893,0.523447665,265,-0.50866971,2738,-1.028582855,390,-0.659830683,-1.296595513,62,High,0.090170376,Low,0.348991518,Intermediate,2.082237965,21,14.83215103,43.16406363
Al-Hudaydah,2017,October,60,10/30/17,11/5/17,3266,3278499,13249,247.4525625,5.511218897,1.536,-0.890894924,-0.120155541,0.915010544,29.87,1.244480032,0.204887792,0.470367584,265,-0.50866971,2738,-1.028582855,390,-0.659830683,-1.296595513,65,High,0.090170376,Low,0.348991518,Intermediate,2.082237965,21,14.83215103,43.16406363
